soloist;1;nom
again;1;sw
secon;1;nr
dary;1;nr
panorama;1;nom
electorate;1;nom
numerical;1;nr
electoral;1;nr
council;1;nom
ipea;1;nr
unpublished;1;nr
practical;1;nr
executive;1;nom
causes;1;sw
abysmal;1;nr
renewal;1;nom
nineteen;1;nom
1890;1;num
mographical;1;nr
google;1;nr
bdenf;1;nr
paho;1;nr
psicologia;1;nr
epidemiológico;1;nr
reviewer;1;nom
abstract;1;adj
452;1;num
retrieve;1;nom
delete;1;ver
repeat;1;nom
none;1;sw
proportionally;1;nr
manager;1;nom
conference;1;nom
helpful;1;nr
mentality;1;nom
selective;1;nr
v;1;sw
andifes;1;nr
mulato;1;nr
azevedo;1;nr
contextualism;1;nr
midst;1;nom
pensador;1;nr
civilização;1;nr
clergy;1;nom
memorial;1;nom
semantics;1;nr
himself;1;sw
degeneration;1;nom
favorably;1;nr
retrospective;1;nom
kaplan;1;nr
meier;1;nr
stratify;1;ver
cox;1;nom
091;1;num
survive;1;ver
62perc;1;nr
irregular;1;nom
95percci8;1;nr
95percci1;1;nr
positively;1;nr
overlap;1;nom
valorization;1;nr
becoming;1;sw
reflex;1;nom
tend;1;ver
invisibilized;1;nr
proceed;1;ver
dogmatic;1;nr
underused;1;nr
epistemes;1;nr
unfold;1;ver
spotlight;1;nom
television;1;nom
inferior;1;nom
bestial;1;nr
regardless;1;sw
naturally;1;nr
always;1;sw
ready;1;adj
verbal;1;nom
assault;1;nom
dehumanize;1;ver
lgbt;1;nr
fair;1;adj
sorority;1;nom
ubuntu;1;nr
british;1;nr
catholic;1;nr
16th;1;nr
17th;1;nr
lifelong;1;nr
church;1;nom
1440;1;num
1770;1;num
maritime;1;nr
empire;1;nom
conversion;1;nom
intertwinement;1;nr
principal;1;nom
upturn;1;nom
honor;1;nom
recurrent;1;nr
artifact;1;nom
riograndenses;1;nr
strategically;1;nr
mainstream;1;nom
pavis;1;nom
siqueira;1;nr
caminho;1;nr
seda;1;nr
video;1;nom
photo;1;nom
introduce;1;ver
angela;1;nr
harris;1;nr
opposition;1;nom
generality;1;nom
catharine;1;nr
mackinnon;1;nr
robin;1;nom
danger;1;nom
distinct;1;adj
bh;1;nr
atlas;1;nom
prestigious;1;nr
dentistry;1;nom
engineer;1;nom
etc;1;sw
hard;1;adj
linearly;1;nr
typical;1;nr
wise;1;adj
safe;1;adj
dream;1;nom
cultivate;1;ver
propria;1;nr
1937;1;num
buy;1;nom
intergenerational;1;nr
accomplish;1;ver
testimony;1;nom
precocity;1;nom
tição;1;nr
referent;1;nom
chat;1;nom
acknowledgement;1;nom
sensibility;1;nom
reformulation;1;nom
lighten;1;ver
room;1;nom
strike;1;nom
success;1;nom
boost;1;nom
song;1;nom
sing;1;nom
americans;1;nr
shade;1;nom
industry;1;nom
containing;1;sw
observatory;1;nom
oca;1;nom
ancine;1;nr
450;1;num
dental;1;nom
patient_s;1;nr
hypothetic;1;nr
disagree;1;ver
166;1;num
hypothetical;1;nr
similarly;1;nr
tooth;1;nom
respectful;1;nr
equip;1;ver
conscious;1;nr
sexualize;1;nr
racialize;1;nr
morena;1;nr
cheirosa;1;nr
festival;1;nom
belém;1;nr
interference;1;nom
amazonian;1;nr
contest;1;nom
omit;1;ver
omission;1;nom
prescription;1;nom
immobile;1;nr
interstice;1;nom
gear;1;nom
t;1;sw
shirt;1;nom
cup;1;nom
austin;1;nr
1962;1;num
derrida;1;nr
1972;1;num
bauman;1;nr
briggs;1;nr
pennycook;1;nr
louro;1;nr
melo;1;nr
blommaert;1;nr
1994;1;num
indexical;1;nr
clue;1;nom
wortham;1;nr
kress;1;nr
leeuwen;1;nr
1996;1;num
grow;1;ver
supplement;1;nom
inferential;1;nr
opposite;1;nom
nevertheless;1;sw
noticeable;1;nr
omnipresent;1;nr
variety;1;nom
gilberto;1;nr
quest;1;nom
synthesis;1;nom
