"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"cuban";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000373483961365019;0,00253245036899536;0,000432479186939129;1,28932109165048;0,00071893129089622
"critically";-1,11107569061436;-0,862272407081848;-0,790005626403134;-0,613099592441058;0,720055005317923;0,279944994682077;0,000400418160971193;0,000241165651642791;0,000324359390204346;0,783428571939928;0,000199078925504974
"crisis";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000468609451283107;0,00203265360609792;0,000324359390204346;1,40191779971328;0,000637487355547497
"criolo";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000373483961365019;0,00253245036899536;0,000432479186939129;1,28932109165048;0,00071893129089622
"creative";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"control";0,256135732265346;1,53809875004508;0,164265415140227;0,986416176564846;0,0411906652553851;0,958809334744617;2,12797643020126e-05;0,000767352502397089;0,000324359390204346;0,755108507755792;0,000184946110439565
"continue";-0,108389770806063;0,527741064262708;-0,201184941264103;0,97955327543149;0,0613392060546627;0,93866079394534;5,08091357569077e-06;0,000120450051209487;0,000432479186939129;0,261853160607183;2,96538340231252e-05
"connect";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023311;0,263158052360047;0,736841947639954;0,000624812601710809;0,00271020480813057;0,000432479186939129;1,40191779971328;0,000849983140729996
"conflict";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023311;0,263158052360047;0,736841947639954;0,000624812601710809;0,00271020480813057;0,000432479186939129;1,40191779971328;0,000849983140729996
"confirm";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"configuration";-1,11107569061436;-0,862272407081848;-0,790005626403134;-0,613099592441058;0,720055005317923;0,279944994682077;0,000400418160971193;0,000241165651642791;0,000324359390204346;0,783428571939928;0,000199078925504974
"conceptualize";-1,13379833796585;-1,27253730358249;-0,665233284653465;-0,746635571741102;0,551524017984272;0,448475982015728;0,000555951420120711;0,000700335685591516;0,000432479186939129;0,913465603202687;0,000360869027239463
"comment";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"combination";0,712514970190383;-1,36436463639783;0,462909425520817;-0,886405586491865;0,297009907181197;0,702990092818805;0,000219559988212954;0,000805056054082817;0,000432479186939129;0,782252793862125;0,000264642419074538
"close";0,712514970190383;-1,36436463639783;0,462909425520817;-0,886405586491865;0,297009907181197;0,702990092818805;0,000219559988212954;0,000805056054082817;0,000432479186939129;0,782252793862125;0,000264642419074538
"centre";1,35067538692727;-0,984708850835646;0,808052703134544;-0,589110201029448;0,74454692598502;0,255453074014981;0,00059173662045123;0,000314515576034401;0,000324359390204346;0,936577124108066;0,000284520502563261
"centrality";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"ceará";0,256135732265346;1,53809875004508;0,164265415140227;0,986416176564846;0,0411906652553851;0,958809334744617;2,12797643020126e-05;0,000767352502397089;0,000324359390204346;0,755108507755792;0,000184946110439565
"capitalist";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000373483961365019;0,00253245036899536;0,000432479186939129;1,28932109165048;0,00071893129089622
"capital";1,4415659763332;0,656350735166903;0,910106236490564;0,414374997195754;0,881977272741803;0,118022727258195;0,000674055291638501;0,000139732821133355;0,000324359390204346;0,918426537608066;0,000273599515077113
"benefit";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"belong";-0,176557712860509;-0,703053625239204;-0,243566801258698;-0,969884123658391;0,0890036420301352;0,910996357969867;1,34815119344941e-05;0,000213767715412255;0,000432479186939129;0,354096311302976;5,42260558669583e-05
"basis";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"basic";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"baby";0,256135732265346;1,53809875004508;0,164265415140227;0,986416176564846;0,0411906652553851;0,958809334744617;2,12797643020126e-05;0,000767352502397089;0,000324359390204346;0,755108507755792;0,000184946110439565
"audiovisual";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"attitude";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"atlantic";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000468609451283107;0,00203265360609792;0,000324359390204346;1,40191779971328;0,000637487355547497
"alternative";-0,997462453856956;1,18905207542134;-0,64268525002188;0,766130321423395;0,521565298533734;0,478434701466267;0,000430287099947817;0,000611458466023912;0,000432479186939129;0,826381926439206;0,000295343102322575
"al";0,0743545534534918;-1,74402042196002;0,042595298169604;-0,999092408425688;0,00280792483952209;0,99719207516048;1,79325320118981e-06;0,000986573867081937;0,000324359390204346;0,839563265135127;0,000228630060384157
"agent";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"aesthetic";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"activist";-1,11107569061436;-0,862272407081848;-0,790005626403134;-0,613099592441058;0,720055005317923;0,279944994682077;0,000400418160971193;0,000241165651642791;0,000324359390204346;0,783428571939928;0,000199078925504974
"active";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"abaetê";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000373483961365019;0,00253245036899536;0,000432479186939129;1,28932109165048;0,00071893129089622
"0perc";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00223843955303323;1,64787329553165e-05;0,000324359390204346;1,5755329945347;0,00080515868208481
"vaccination";1,4415659763332;0,656350735166903;0,910106236490564;0,414374997195754;0,881977272741803;0,118022727258195;0,000674055291638501;0,000139732821133355;0,000324359390204346;0,918426537608066;0,000273599515077113
"unit";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00223843955303323;1,64787329553165e-05;0,000324359390204346;1,5755329945347;0,00080515868208481
"treat";0,256135732265346;1,53809875004508;0,164265415140227;0,986416176564846;0,0411906652553851;0,958809334744617;2,12797643020126e-05;0,000767352502397089;0,000324359390204346;0,755108507755792;0,000184946110439565
"traditional";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"test";1,35067538692727;-0,984708850835646;0,808052703134544;-0,589110201029448;0,74454692598502;0,255453074014981;0,00059173662045123;0,000314515576034401;0,000324359390204346;0,936577124108066;0,000284520502563261
"systemic";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"systematic";0,0743545534534918;-1,74402042196002;0,042595298169604;-0,999092408425688;0,00280792483952209;0,99719207516048;1,79325320118981e-06;0,000986573867081937;0,000324359390204346;0,839563265135127;0,000228630060384157
"symbolic";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"subjective";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"stereotype";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"standard";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"stage";0,256135732265346;1,53809875004508;0,164265415140227;0,986416176564846;0,0411906652553851;0,958809334744617;2,12797643020126e-05;0,000767352502397089;0,000324359390204346;0,755108507755792;0,000184946110439565
"southeast";1,4415659763332;0,656350735166903;0,910106236490564;0,414374997195754;0,881977272741803;0,118022727258195;0,000674055291638501;0,000139732821133355;0,000324359390204346;0,918426537608066;0,000273599515077113
"slum";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00223843955303323;1,64787329553165e-05;0,000324359390204346;1,5755329945347;0,00080515868208481
"sinasc";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00223843955303323;1,64787329553165e-05;0,000324359390204346;1,5755329945347;0,00080515868208481
"similarity";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"significantly";1,4415659763332;0,656350735166903;0,910106236490564;0,414374997195754;0,881977272741803;0,118022727258195;0,000674055291638501;0,000139732821133355;0,000324359390204346;0,918426537608066;0,000273599515077113
"scientist";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"rise";-1,11107569061436;-0,862272407081848;-0,790005626403134;-0,613099592441058;0,720055005317923;0,279944994682077;0,000400418160971193;0,000241165651642791;0,000324359390204346;0,783428571939928;0,000199078925504974
"response";1,35067538692727;-0,984708850835646;0,808052703134544;-0,589110201029448;0,74454692598502;0,255453074014981;0,00059173662045123;0,000314515576034401;0,000324359390204346;0,936577124108066;0,000284520502563261
"respondent";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00223843955303323;1,64787329553165e-05;0,000324359390204346;1,5755329945347;0,00080515868208481
"recife";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00223843955303323;1,64787329553165e-05;0,000324359390204346;1,5755329945347;0,00080515868208481
"recently";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000468609451283107;0,00203265360609792;0,000324359390204346;1,40191779971328;0,000637487355547497
"raca";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"quality";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"put";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"properly";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000468609451283107;0,00203265360609792;0,000324359390204346;1,40191779971328;0,000637487355547497
"professor";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000468609451283107;0,00203265360609792;0,000324359390204346;1,40191779971328;0,000637487355547497
"procedure";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"prenatal";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00223843955303323;1,64787329553165e-05;0,000324359390204346;1,5755329945347;0,00080515868208481
"predominantly";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
